,SYN.Flag.Count,Total.Fwd.Packets,Total.Backward.Packets,Flow.Duration,Flow.Packets.s,Flow.Bytes.s,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Mean,Bwd.IAT.Mean,ACK.Flag.Count,Active.Mean,Label,Inbound
3972,0,2,2,20953,190.9034506,7827.041474,33,49,3,0,0,BENIGN,0
3973,0,2,0,1,2.00E+06,5.30E+07,26.5,0,0,0,0,BENIGN,0
3974,0,18,18,52633381,0.683976581,158.9865565,94.33333333,370.5555556,10795.23529,1,224310,BENIGN,0
3975,0,2,1,428,7009.345794,158878.5047,18.5,31,0,0,0,BENIGN,0
3976,0,2,2,24703,161.923653,9391.571874,50,66,3,0,0,BENIGN,0
3977,0,14,11,141497,176.6821911,50891.53834,119.2142857,502.9090909,10056.7,1,0,BENIGN,0
3978,0,4,4,9080403,0.881018166,81.93468946,61,125,3019665.333,0,21410,BENIGN,0
3979,0,31,28,115218081,0.512072406,15.24066349,31.35483871,28,4095138.185,1,63747.36364,BENIGN,0
3980,0,1,1,65307,30.62458848,0,0,0,0,0,0,BENIGN,0
3981,0,2,2,21193,188.7415656,12456.94333,38,94,3,0,0,BENIGN,0
3982,0,29,26,61023348,0.90129437,265.2099652,304.4827586,282.8461538,2438448.56,1,89272,BENIGN,0
3983,0,2,2,21098,189.5914305,11565.07726,35,87,3,0,0,BENIGN,0
3984,0,2,2,49270,81.18530546,5682.971382,43,97,3,0,0,BENIGN,0
3985,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
3986,0,2,0,2,1.00E+06,0,0,0,0,0,0,BENIGN,0
3987,0,107,149,118160876,2.166537763,1174.094207,197.1962617,789.4765101,798101.2905,1,823940.5,BENIGN,0
3988,0,2,2,21059,189.9425424,10066.95475,45,61,3,0,0,BENIGN,0
3989,0,1,2,26,115384.6154,0,0,0,2,0,0,BENIGN,1
3990,0,16,14,151528,197.983211,54531.17576,105.0625,470.1428571,6360,1,0,BENIGN,0
3991,0,2,2,53971,74.11387597,3853.92155,36,68,2,0,0,BENIGN,0
3992,0,2,2,20941,191.0128456,17000.14326,35,143,3,0,0,BENIGN,0
3993,0,4,0,497,8048.289738,259557.3441,32.25,0,0,0,0,BENIGN,0
3994,0,3,0,71,42253.52113,0,0,0,0,0,0,BENIGN,1
3995,0,1,5,230,26086.95652,426086.9565,6,18.4,1.25,0,0,BENIGN,1
3996,0,2,2,22602,176.9754889,8494.823467,40,56,3,0,0,BENIGN,0
3997,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,1
3998,0,36,32,117148440,0.580460141,138.3031648,83.61111111,412.25,3776965.097,1,208481,BENIGN,0
3999,0,2,2,21129,189.3132661,11548.10923,35,87,3,0,0,BENIGN,0
4000,0,30,29,117265951,0.503129847,138.2669041,83.33333333,472.8965517,4187095.321,1,93331.5,BENIGN,0
4001,0,2,2,20895,191.4333573,13878.9184,43,102,3,0,0,BENIGN,0
4002,0,42,34,118094064,0.643554785,98.85340215,74.14285714,251.7647059,3577200.788,1,253326,BENIGN,0
4003,0,40,46,118513915,0.725653186,272.8793492,76.35,636.6521739,2633042.844,1,197575,BENIGN,0
4004,0,2,8,7187706,1.391264473,0,0,0,1018937,1,0,BENIGN,0
4005,0,52,0,112988008,0.460225832,0,0,0,0,0,5.416666667,BENIGN,0
4006,0,18,14,145476,219.9675548,65804.66881,91.05555556,566.7142857,6606.769231,1,0,BENIGN,0
4007,0,2,2,20701,193.2273803,23380.51302,42,200,3,0,0,BENIGN,0
4008,0,2,2,54690,73.13951362,3583.836167,41,57,3,0,0,BENIGN,0
4009,0,2,2,21271,188.049457,12035.16525,32,96,3,0,0,BENIGN,0
4010,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4011,0,34,25,117697140,0.501286607,100.4102564,77,368,4903422.667,1,82971.5,BENIGN,0
4012,0,15,0,112243849,0.133637613,40.09128375,300,0,0,0,4936615.333,BENIGN,0
4013,0,22,18,184889,216.3460238,53415.83328,94.81818182,432.7777778,8904.764706,1,0,BENIGN,0
4014,0,6,0,418803,14.32654494,315.1839887,22,0,0,0,0,BENIGN,0
4015,0,33,30,115304110,0.546381217,36.44275993,31.57575758,105.3333333,3807077.379,1,51477.63636,BENIGN,0
4016,0,1,2,51,58823.52941,0,0,0,1,0,0,BENIGN,1
4017,0,2,2,21073,189.8163527,9111.184929,40,56,3,0,0,BENIGN,0
4018,0,2,2,64020,62.48047485,2811.621368,31,59,3,0,0,BENIGN,0
4019,0,1,4,113,44247.78761,212389.3805,0,6,1.333333333,0,0,BENIGN,1
4020,0,2,2,39655,100.8700038,9179.170344,83,99,1,0,0,BENIGN,0
4021,0,52,0,112555769,0.461993201,0,0,0,0,0,5.25,BENIGN,0
4022,0,52,58,115658041,0.951079571,395.5885782,46.63461538,747.0344828,1976772.772,1,38352.18182,BENIGN,0
4023,0,31,30,115787459,0.526827348,79.69775034,268.2580645,30.4,3804879.241,0,26780.66667,BENIGN,0
4024,0,5,2,5807754,1.20528521,3.099304826,3.6,0,3,1,0,BENIGN,0
4025,0,5,0,290,17241.37931,213793.1034,12.4,0,0,0,0,BENIGN,1
4026,0,1,1,14862,134.5713901,807.4283407,6,6,0,0,0,BENIGN,0
4027,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4028,0,1,1,28203,70.91444173,425.4866504,6,6,0,0,0,BENIGN,0
4029,0,1,2,2,1500000,6.00E+06,0,6,1,0,0,BENIGN,1
4030,0,2,0,1,2.00E+06,1.20E+07,6,0,0,0,0,BENIGN,1
4031,0,1,2,76,39473.68421,0,0,0,4,0,0,BENIGN,1
4032,0,2,2,104936,38.11847221,2973.240833,46,110,3,0,0,BENIGN,0
4033,0,16,11,84368,320.0265504,114439.1238,106.5625,722.7272727,6283.4,1,0,BENIGN,0
4034,0,16,14,132634,226.1863474,70381.65176,109.1875,542,7077.538462,1,0,BENIGN,0
4035,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4036,0,17,10,108712,248.3626463,67021.12002,98.23529412,561.6,9094.111111,1,0,BENIGN,0
4037,0,2,2,21151,189.1163538,10685.07399,31,82,2,0,0,BENIGN,0
4038,0,2,2,20902,191.369247,10716.67783,24,88,3,0,0,BENIGN,0
4039,0,2,8,7126170,1.403278339,0,0,0,1010151.429,1,0,BENIGN,0
4040,0,1,2,235,12765.95745,76595.74468,6,6,2,0,0,BENIGN,1
4041,0,33,34,61016446,1.09806461,377.7014479,344.3636364,343.5882353,1847024.818,1,190846.6667,BENIGN,0
4042,0,4,0,2066,1936.108422,62439.49661,32.25,0,0,0,0,BENIGN,0
4043,0,2,2,85877,46.57824563,3260.477194,43,97,2,0,0,BENIGN,0
4044,0,33,27,62632619,0.957967285,329.381085,70.12121212,678.3703704,2296274.423,1,1486436,BENIGN,0
4045,0,2,2,25383,157.5857858,18910.29429,56,184,3,0,0,BENIGN,0
4046,0,1,2,22,136363.6364,0,0,0,20,0,0,BENIGN,1
4047,0,2,2,21297,187.8198807,12771.75189,36,100,3,0,0,BENIGN,0
4048,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4049,0,2,2,46289,86.41361879,4407.094558,43,59,3,0,0,BENIGN,0
4050,0,1,3,415,9638.554217,57831.3253,6,6,121,0,0,BENIGN,1
4051,0,1,2,177,16949.15254,101694.9153,6,6,2,0,0,BENIGN,1
4052,0,1,2,145,20689.65517,124137.931,6,6,2,0,0,BENIGN,1
4053,0,1,2,24845,120.7486416,724.4918495,6,6,2,0,0,BENIGN,0
4054,0,2,0,1,2.00E+06,0,0,0,0,0,0,BENIGN,1
4055,0,5,2,5163438,1.355685882,3.486049411,3.6,0,2,1,0,BENIGN,0
4056,0,2,2,21372,187.1607711,10855.32472,33,83,2,0,0,BENIGN,0
4057,0,2,2,20969,190.7577853,14306.8339,47,103,3,0,0,BENIGN,0
4058,0,30,28,117473754,0.493727305,38.61288029,93.46666667,61.85714286,4349884.963,1,126804.5,BENIGN,0
4059,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4060,0,2,2,22221,180.0099005,12060.66334,32,102,3,0,0,BENIGN,0
4061,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4062,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,0
4063,0,24,23,116349828,0.403954185,82.26913752,78.91666667,333.826087,5285801.727,1,143164,BENIGN,0
4064,0,8,2,52107598,0.191910592,6.237094253,29.125,46,3,0,78046,BENIGN,0
4065,0,2,2,21453,186.454109,15009.55577,48,113,3,0,0,BENIGN,0
4066,0,2,0,1,2.00E+06,0,0,0,0,0,0,BENIGN,1
4067,0,2,2,20695,193.2834018,31118.62769,33,289,3,0,0,BENIGN,0
4068,0,1,2,166,18072.28916,108433.7349,6,6,2,0,0,BENIGN,1
4069,0,2,2,20882,191.5525333,17910.16186,51,136,2,0,0,BENIGN,0
4070,0,1,3,55663,71.86102079,431.1661247,6,6,551,0,0,BENIGN,0
4071,0,10,8,5077172,3.545280719,315.333024,127.3,41,13613.42857,1,0,BENIGN,0
4072,0,46,57,33070366,3.114570912,1017.345862,177.9130435,446.6666667,51410.89286,1,2919292,BENIGN,0
4073,0,6,0,418147,14.3490208,315.6784576,22,0,0,0,0,BENIGN,0
4074,0,1,2,162,18518.51852,111111.1111,6,6,2,0,0,BENIGN,1
4075,0,3,2,999,5005.005005,88088.08809,25.33333333,6,1,0,0,BENIGN,1
4076,0,52,0,112299801,0.463046235,0,0,0,0,0,5.25,BENIGN,0
4077,0,3,6,25622,351.2606354,4059.011787,6,14.33333333,1.2,0,0,BENIGN,0
4078,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4079,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4080,0,2,2,25882,154.547562,17618.42207,50,178,3,0,0,BENIGN,0
4081,0,1,3,56262,71.09594398,426.5756639,6,6,927,0,0,BENIGN,0
4082,0,2,2,20781,192.4835186,10779.07704,24,88,3,0,0,BENIGN,0
4083,0,8,2,53003999,0.18866501,6.131612824,29.125,46,3,0,62264,BENIGN,0
4084,0,30,28,117254946,0.494648644,130.9113221,78.66666667,463.9285714,4342212.481,1,92655,BENIGN,0
4085,0,2,2,22268,179.6299623,7364.828453,33,49,3,0,0,BENIGN,0
4086,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4087,0,2,2,46191,86.59695612,4849.429543,42,70,3,0,0,BENIGN,0
4088,0,14,14,76358783,0.366689972,26.06118015,30.42857143,111.7142857,4534812.538,0,203616,BENIGN,0
4089,0,38,37,116702891,0.642657601,143.7153772,246.9473684,199.6756757,3240600.417,1,316947,BENIGN,0
4090,0,68,79,117787482,1.248010379,138.8262973,90.67647059,128.9367089,1509299.064,1,415057,BENIGN,0
4091,0,3,0,272,11029.41176,66176.47059,6,0,0,0,0,BENIGN,1
4092,0,1,2,208,14423.07692,86538.46154,6,6,1,0,0,BENIGN,1
4093,0,2,2,21754,183.87423,10113.08265,41,69,3,0,0,BENIGN,0
4094,0,10,10,69724873,0.286841684,21.14023212,35.2,112.2,7734871.333,0,2269437,BENIGN,0
4095,0,1,2,52814,56.80312038,340.8187223,6,6,2,0,0,BENIGN,0
4096,0,1,4,92,54347.82609,260869.5652,0,6,6.333333333,0,0,BENIGN,1
4097,0,1,1,40964,48.82335709,292.9401426,6,6,0,0,0,BENIGN,0
4098,0,2,2,20926,191.1497658,13858.35802,43,102,3,0,0,BENIGN,0
4099,0,3,0,3,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4100,0,1,2,157,19108.28025,114649.6815,6,6,2,0,0,BENIGN,1
4101,0,4,4,54148008,0.1477432,10.89606103,45.5,102,18042383.33,0,20861,BENIGN,0
4102,0,8,8,68471,233.6755707,66816.60849,107.5,464.375,4999.857143,1,0,BENIGN,0
4103,0,1,2,176,17045.45455,102272.7273,6,6,3,0,0,BENIGN,1
4104,0,8,2,54351988,0.183985911,5.979542091,29.125,46,3,0,249362,BENIGN,0
4105,0,2,2,20722,193.0315607,14477.36705,47,103,3,0,0,BENIGN,0
4106,0,22,18,117298491,0.341010355,22.93294634,88.36363636,41.44444444,6885236.529,1,288397.5,BENIGN,0
4107,0,2,2,46119,86.73214944,5030.464667,44,72,2,0,0,BENIGN,0
4108,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4109,0,3,2,793,6305.17024,37831.02144,6,6,2,0,0,BENIGN,1
4110,0,4,0,302,13245.03311,427152.3179,32.25,0,0,0,0,BENIGN,0
4111,0,1,3,231,17316.01732,103896.1039,6,6,77,0,0,BENIGN,1
4112,0,2,2,20816,192.159877,9607.993851,42,58,2,0,0,BENIGN,0
4113,0,14,12,285288,91.13597487,7970.892572,123.1428571,45.83333333,11126.63636,1,0,BENIGN,0
4114,0,1,2,79,37974.68354,227848.1013,6,6,3,0,0,BENIGN,1
4115,0,3,0,3,1.00E+06,20666666.67,20.66666667,0,0,0,0,BENIGN,1
4116,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,1
4117,0,1,1,41096,48.66653689,0,0,0,0,0,0,BENIGN,0
4118,0,2,2,21140,189.2147588,7190.160833,30,46,2,0,0,BENIGN,0
4119,0,1,2,65,46153.84615,0,0,0,2,0,0,BENIGN,1
4120,0,2,8,7293793,1.371028764,0,0,0,1034101.429,1,0,BENIGN,0
4121,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4122,0,2,2,46450,86.11410118,4477.933262,44,60,3,0,0,BENIGN,0
4123,0,31,26,117064202,0.486912301,108.7437473,188.9677419,264.3076923,4673215.88,1,230070,BENIGN,0
4124,0,1,3,26654,150.0712839,2326.1049,0,20.66666667,1.5,0,0,BENIGN,0
4125,0,2,2,45340,88.22232025,7234.23026,41,123,3,0,0,BENIGN,0
4126,0,3,2,425,11764.70588,221176.4706,27.33333333,6,2,0,0,BENIGN,1
4127,0,2,2,23626,169.305003,13290.44273,45,112,3,0,0,BENIGN,0
4128,0,22,18,116766794,0.342563143,23.17439665,89.09090909,41.44444444,6864969.235,1,135060.5,BENIGN,0
4129,0,26,24,116927244,0.427616339,75.0210105,73.30769231,286.0833333,5073630.609,1,298846,BENIGN,0
4130,0,9,2,52957508,0.207713701,6.722370698,29.33333333,46,1,0,64527,BENIGN,0
4131,0,2,2,20702,193.2180466,11013.42865,43,71,1,0,0,BENIGN,0
4132,0,6,0,9012867,0.665714916,0,0,0,0,1,3006837,BENIGN,1
4133,0,1,2,152,19736.84211,118421.0526,6,6,3,0,0,BENIGN,1
4134,0,6,0,9006939,0.666153063,0,0,0,0,1,3006372,BENIGN,0
4135,0,1,1,234,8547.008547,0,0,0,0,0,0,BENIGN,1
4136,0,2,2,21161,189.0269836,12475.78092,38,94,3,0,0,BENIGN,0
4137,0,11,13,84337,284.5726075,107900.447,720.3636364,90.46153846,4885.666667,1,0,BENIGN,0
4138,0,18,14,500976,63.87531538,19669.60493,163.2222222,494,28568.30769,1,0,BENIGN,0
4139,0,24,22,118081248,0.389562278,65.29402535,78.91666667,264.3636364,5619940.619,1,149716.5,BENIGN,0
4140,0,5,2,5708007,1.22634748,3.153464948,3.6,0,1,1,0,BENIGN,0
4141,0,4,0,1123,3561.887801,114870.8816,32.25,0,0,0,0,BENIGN,0
4142,0,22,18,116558616,0.343174974,23.07851699,88.36363636,41.44444444,6842628.176,1,262640.5,BENIGN,0
4143,0,3,0,2,1500000,0,0,0,0,0,0,BENIGN,1
4144,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4145,0,1,2,126,23809.52381,142857.1429,6,6,2,0,0,BENIGN,1
4146,0,3,0,4,750000,4500000,6,0,0,0,0,BENIGN,1
4147,0,2,2,20757,192.7060751,15416.486,32,128,2,0,0,BENIGN,0
4148,0,2,2,45517,87.87925391,4965.177846,31,82,3,0,0,BENIGN,0
4149,0,3,4,26487,264.2805905,1359.157322,4,6,1.333333333,0,0,BENIGN,1
4150,0,2,0,1,2.00E+06,0,0,0,0,0,0,BENIGN,1
4151,0,1,2,138,21739.13043,130434.7826,6,6,2,0,0,BENIGN,1
4152,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4153,0,30,26,117658726,0.475952799,90.70300489,82,315.8461538,4703814.52,1,214899,BENIGN,0
4154,0,2,8,7235191,1.382133519,0,0,0,1025728.143,1,0,BENIGN,0
4156,0,2,2,20962,190.8214865,10686.00324,24,88,3,0,0,BENIGN,0
4157,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,1
4158,0,2,0,1,2.00E+06,3.00E+07,15,0,0,0,0,BENIGN,0
4159,0,4,0,651,6144.393241,198156.682,32.25,0,0,0,0,BENIGN,0
4160,0,2,2,46596,85.84427848,5494.033823,50,78,3,0,0,BENIGN,0
4161,0,3,0,3,1.00E+06,0,0,0,0,0,0,BENIGN,1
4162,0,4,0,1417,2822.865208,91037.40296,32.25,0,0,0,0,BENIGN,0
4163,0,4,0,416455,9.604879279,57.62927567,6,0,0,0,0,BENIGN,1
4164,0,8,2,52318976,0.191135239,5.867851848,26.875,46,3,0,26595,BENIGN,0
4165,0,1,1,40927,48.86749579,293.2049747,6,6,0,0,0,BENIGN,0
4166,0,144,240,118876293,3.230248776,3131.37288,50.52777778,1520.708333,497282.2469,1,1162964.5,BENIGN,0
4167,0,2,2,21810,183.4021091,7336.084365,32,48,3,0,0,BENIGN,0
4168,0,16,0,109611265,0.145970398,43.79111946,300,0,0,0,6527568.667,BENIGN,0
4169,0,2,2,20948,190.9490166,18140.15658,31,159,3,0,0,BENIGN,0
4170,0,1,2,213,14084.50704,84507.04225,6,6,1,0,0,BENIGN,1
4171,0,2,0,2,1.00E+06,0,0,0,0,0,0,BENIGN,0
4172,0,1,2,198,15151.51515,90909.09091,6,6,3,0,0,BENIGN,1
4173,0,1,4,88,56818.18182,272727.2727,0,6,2,0,0,BENIGN,1
4174,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
4175,0,2,2,46641,85.76145451,10634.42036,34,214,3,0,0,BENIGN,0
4176,0,14,0,65152277,0.214881208,0,0,0,0,1,2432090.667,BENIGN,1
4177,0,2,2,45306,88.28852691,2913.521388,25,41,3,0,0,BENIGN,0
4178,0,5,2,5854871,1.195585693,3.07436321,3.6,0,1,1,0,BENIGN,0
4179,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4180,0,5,2,21064,332.3205469,10824.15496,43.2,6,3,0,0,BENIGN,1
4181,0,2,2,20865,191.7086029,7668.344117,32,48,2,0,0,BENIGN,0
4182,0,52,75,79062070,1.606332847,507.8035523,148.8846154,432.08,1067776.324,1,3094459.5,BENIGN,0
4183,0,2,2,21654,184.7233767,16348.01884,39,138,2,0,0,BENIGN,0
4184,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4185,0,3,0,4,750000,19500000,26,0,0,0,0,BENIGN,1
4186,0,4,0,176,22727.27273,579545.4545,25.5,0,0,0,0,BENIGN,0
4187,0,1,2,21232,141.2961567,0,0,0,3,0,0,BENIGN,0
4188,0,2,2,20848,191.8649271,10744.43592,29,83,3,0,0,BENIGN,0
4189,0,1,2,183,16393.44262,98360.65574,6,6,1,0,0,BENIGN,1
4190,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4191,0,1,1,41276,48.45430759,0,0,0,0,0,0,BENIGN,0
4192,0,2,2,22260,179.6945193,7008.086253,31,47,3,0,0,BENIGN,0
4193,0,1,2,65,46153.84615,0,0,0,2,0,0,BENIGN,1
4194,0,2,2,20669,193.5265373,14514.4903,47,103,3,0,0,BENIGN,0
4195,0,3,0,4,750000,4500000,6,0,0,0,0,BENIGN,1
4196,0,1,2,100,30000,0,0,0,2,0,0,BENIGN,1
4197,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,1
4198,0,52,0,113555940,0.457924086,0,0,0,0,0,7,BENIGN,0
4199,0,2,2,20691,193.3207675,14499.05756,47,103,3,0,0,BENIGN,0
4200,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4201,0,1,2,216,13888.88889,83333.33333,6,6,2,0,0,BENIGN,1
4202,0,2,2,21307,187.7317314,9386.586568,42,58,3,0,0,BENIGN,0
4203,0,2,2,24417,163.8202891,10730.22894,46,85,3,0,0,BENIGN,0
4204,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4205,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4206,0,2,2,25157,159.0014708,6360.058831,32,48,1,0,0,BENIGN,0
4207,0,2,2,45525,87.86381109,2899.505766,25,41,2,0,0,BENIGN,0
4208,0,2,2,20924,191.1680367,10705.41006,42,70,3,0,0,BENIGN,0
4209,0,28,41,1592245,43.33503952,2965.624009,91.21428571,52.87804878,38480.25,1,0,BENIGN,0
4210,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4211,0,2,2,45440,88.02816901,6294.014085,37,106,3,0,0,BENIGN,0
4212,0,1,1,55391,36.10694878,216.6416927,6,6,0,0,0,BENIGN,0
4213,0,2,2,20847,191.8741306,9401.832398,41,57,3,0,0,BENIGN,0
4214,0,2,2,45029,88.83164183,5685.225077,38,90,3,0,0,BENIGN,0
4215,0,1,1,260,7692.307692,950000,247,0,0,0,0,BENIGN,1
4216,0,2,2,22838,175.1466853,12698.13469,43,102,3,0,0,BENIGN,0
4217,0,2,2,20753,192.7432178,13395.65364,39,100,3,0,0,BENIGN,0
4218,0,2,2,20698,193.255387,13914.38786,42,102,4,0,0,BENIGN,0
4219,0,2,2,23254,172.013417,8600.670852,42,58,3,0,0,BENIGN,0
4220,0,3,0,3,1.00E+06,0,0,0,0,0,0,BENIGN,1
4221,0,14,10,5078906,4.72542709,1730.884565,97.07142857,743.2,7146.777778,1,0,BENIGN,0
4222,0,1,2,178,16853.93258,101123.5955,6,6,3,0,0,BENIGN,1
4223,0,2,2,20806,192.2522349,10862.25127,34,79,1,0,0,BENIGN,0
4224,0,1,1,28834,69.36255809,416.1753485,6,6,0,0,0,BENIGN,0
4226,0,2,0,2,1.00E+06,0,0,0,0,0,0,BENIGN,0
4227,0,2,2,20754,192.7339308,11564.03585,28,92,3,0,0,BENIGN,0
4228,0,32,45,2847236,27.04377157,3630.889747,86.25,168.4,63478.43182,1,0,BENIGN,0
4229,0,60,0,115168469,0.520975928,0,0,0,0,0,273245.6667,BENIGN,0
4230,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4231,0,1,2,9,333333.3333,2.00E+06,6,6,1,0,0,BENIGN,1
4232,0,2,0,1,2.00E+06,1.20E+07,6,0,0,0,0,BENIGN,1
4233,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4234,0,12,11,30052273,0.765333125,122.3201985,56.16666667,272.9090909,3002566.7,1,40418,BENIGN,0
4235,0,2,2,22704,176.1804087,11539.81677,46,85,2,0,0,BENIGN,0
4236,0,1,1,41227,48.51189754,291.0713853,6,6,0,0,0,BENIGN,0
4237,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4238,0,2,2,46156,86.66262241,12219.42976,77,205,3,0,0,BENIGN,0
4239,0,1,2,25406,118.0823428,0,0,0,2,0,0,BENIGN,0
4240,0,4,0,1897,2108.592514,68002.10859,32.25,0,0,0,0,BENIGN,0
4241,0,3,0,3,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4242,0,2,2,20707,193.1713913,9851.740957,43,59,1,0,0,BENIGN,0
4243,0,2,2,20784,192.4557352,9430.331024,35,63,3,0,0,BENIGN,0
4244,0,1,1,26756,74.74958888,0,0,0,0,0,0,BENIGN,0
4245,0,18,15,5246018,6.290485469,2765.335536,108.6111111,836.8,7020.714286,1,127746,BENIGN,0
4246,0,2,2,48066,83.21890734,4160.945367,42,58,2,0,0,BENIGN,0
4247,0,29,28,87240776,0.653364202,226.0410889,75.31034483,626.2857143,2159699.926,1,182293,BENIGN,0
4248,0,3,0,3,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4249,0,1,1,41077,48.6890474,292.1342844,6,6,0,0,0,BENIGN,0
4250,0,2,2,20687,193.3581476,15855.36811,43,121,3,0,0,BENIGN,0
4251,0,2,0,3,666666.6667,0,0,0,0,0,0,BENIGN,0
4252,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4253,0,1,1,40999,48.7816776,0,0,0,0,0,0,BENIGN,0
4254,0,18,24,101087727,0.415480704,185.5220268,182.2222222,644.75,4392419.652,0,111683,BENIGN,0
4255,0,2,2,54869,72.90090944,3572.144563,41,57,2,0,0,BENIGN,0
4256,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4257,0,16,12,251102,111.5084707,29665.23564,105.0625,480.6666667,10454.72727,1,0,BENIGN,0
4258,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
4259,0,3,0,2,1500000,4.21E+08,280.6666667,0,0,0,0,BENIGN,1
4260,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4261,0,16,14,129938,230.8793425,71841.95539,109.1875,542,6947.615385,1,0,BENIGN,0
4262,0,2,0,2,1.00E+06,0,0,0,0,0,0,BENIGN,0
4263,0,2,10,14340871,0.836769259,0,0,0,1588891.333,1,6340468,BENIGN,0
4264,0,3,3,307693,19.49995613,217.7495101,6,16.33333333,153749.5,0,0,BENIGN,1
4265,0,1,1,38168,52.39991616,0,0,0,0,0,0,BENIGN,0
4266,0,2,2,20729,192.9663756,13700.61267,43,99,3,0,0,BENIGN,0
4267,0,1,2,177,16949.15254,101694.9153,6,6,2,0,0,BENIGN,1
4268,0,14,14,114952,243.579929,65357.71452,119.2142857,417.4285714,6779.076923,1,0,BENIGN,0
4269,0,16,11,74193,363.9157333,134257.9489,106.5625,750.5454545,5145.5,1,0,BENIGN,0
4270,0,2,2,21004,190.4399162,9521.99581,42,58,2,0,0,BENIGN,0
4271,0,2,2,54800,72.99270073,3576.642336,41,57,3,0,0,BENIGN,0
4272,0,2,2,20882,191.5525333,11014.27066,38,77,3,0,0,BENIGN,0
4273,0,4,0,2277,1756.697409,56653.49144,32.25,0,0,0,0,BENIGN,0
4274,0,1,1,152979,13.07368985,3379.548827,517,0,0,0,0,BENIGN,0
4275,0,4,0,408,9803.921569,316176.4706,32.25,0,0,0,0,BENIGN,0
4276,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4277,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
4278,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
4280,0,2,2,46877,85.3296926,5631.759712,38,94,3,0,0,BENIGN,0
4281,0,129,177,118416374,2.584102094,1204.191576,191.6434109,665.9548023,672372.892,1,963916.5,BENIGN,0
4283,0,16,0,113358854,0.141144687,42.34340619,300,0,0,0,7297414.667,BENIGN,0
4284,0,39,0,113726286,0.342928635,0,0,0,0,0,5.333333333,BENIGN,0
4285,0,3,0,4,750000,4500000,6,0,0,0,0,BENIGN,1
4286,0,2,2,21588,185.288123,14823.04984,32,128,16,0,0,BENIGN,0
4287,0,2,2,21001,190.4671206,14285.03405,47,103,2,0,0,BENIGN,0
4288,0,10,0,110011707,0.090899417,0,0,0,0,0,153171.3333,BENIGN,0
